10gr1R10qrdqCI0eXCk5W4WeUjiifph0m	SFX - Impacto #74	wav	6.94	CinePRO Sound Design	SFX	gaming
1G2hHcSQeP6gZLkUal2S2eJNMGmZY8rFQ	SFX - Impacto #75	wav	6.94	CinePRO Sound Design	SFX	gaming
1qaC6wW30trqlfS6vOx8HQPexESlnOgWD	SFX - Impacto #76	wav	6.95	CinePRO Sound Design	SFX	gaming
1-q7xV0ThVXc800qMsKZBtNtoQCKiHVUE	SFX - Impacto #77	wav	6.95	CinePRO Sound Design	SFX	gaming
1kj0wpXYAtsasM4lB6VIsjooImcw8wEfR	SFX - Impacto #78	wav	6.95	CinePRO Sound Design	SFX	gaming
13GfALMYedrPTL1QQp2ffteBHGfXUDis3	SFX - Impacto #79	wav	6.95	CinePRO Sound Design	SFX	gaming
1s3xks5sLYkf_ngW7kWqJ5e6W5tMwl7rB	SFX - Impacto #8	wav	3.38	CinePRO Sound Design	SFX	
14-g9_yjOvrt3dFr50DTc-t4gphWHhSTn	SFX - Impacto #8	wav	0.83	CinePRO Sound Design	SFX	
1ySG1o5FmStWgulTWuNT79m8r00Pye4rE	SFX - Impacto #8	wav	1.55	CinePRO Sound Design	SFX	gaming
1InHMsi2vjpjAZKzJool6xJ0eZLha95MP	SFX - Impacto #8	wav	1.77	CinePRO Sound Design	SFX	
1G7H-3RfzEY2tf0u0WVRzgxWbZMkUYyq8	SFX - Impacto #8	wav	6.95	CinePRO Sound Design	SFX	
16dzO7Vlfoy-EcVnorQwv2uEruwxm2E32	SFX - Impacto #80	wav	6.94	CinePRO Sound Design	SFX	gaming
1I1bwwS2AViV3w8pnvMwuwKklZokrgDwH	SFX - Impacto #81	wav	6.94	CinePRO Sound Design	SFX	gaming
1AcgHXWrwmnRKJz2GLxd-Hgh7_fbZbMrb	SFX - Impacto #82	wav	6.94	CinePRO Sound Design	SFX	gaming
14Bvfgn3yh9C3fcXTBRYM5l2IVayh9r6U	SFX - Impacto #83	wav	6.95	CinePRO Sound Design	SFX	gaming
1SSq7MV4cVv57ad8wTte8vx0e_f3HiFLR	SFX - Impacto #84	wav	6.94	CinePRO Sound Design	SFX	gaming
1iFeWUHwi2oF4lQKycbct0M1Re_dHMXzP	SFX - Impacto #85	wav	6.94	CinePRO Sound Design	SFX	gaming
1ZORwMwZS0-9ueXyPfRDeZQNNH6RwoEhA	SFX - Impacto #86	wav	6.95	CinePRO Sound Design	SFX	gaming
13WotoP6ibkOfpCYfEe1TU6csS781wfmb	SFX - Impacto #87	wav	6.94	CinePRO Sound Design	SFX	gaming
1W_MtMFM_ILfjWEgFOw6S4Rq1ODaSSAGH	SFX - Impacto #88	wav	6.94	CinePRO Sound Design	SFX	gaming
1SFaAeB-KRkzVbRx9RC3XOakwvJHWZ9ct	SFX - Impacto #89	wav	6.94	CinePRO Sound Design	SFX	gaming
1A7ltQ_xi4X_6MgyV1HsUVoBRSNCBgM5O	SFX - Impacto #9	wav	2.33	CinePRO Sound Design	SFX	
1pECp4dnku5LHp37dV2K2xUEwZkfcaeom	SFX - Impacto #9	wav	1.32	CinePRO Sound Design	SFX	
1UxveL6gt77W8dh_7et1ai1DDB9EvV7KL	SFX - Impacto #9	wav	0.34	CinePRO Sound Design	SFX	gaming
1sK4hcOAT-CELomnokwQCa6efcCjLgWQa	SFX - Impacto #9	wav	6.95	CinePRO Sound Design	SFX	
1IYFsnCnWzE4C_NyGm-HPrrnKO05J-dkh	SFX - Impacto #90	wav	6.94	CinePRO Sound Design	SFX	gaming
1ESTOX7uUwTPrfGTohZyrvtwjYCRIUZdn	SFX - Impacto #91	wav	6.95	CinePRO Sound Design	SFX	gaming
1U02f8lmE6KN9e28vyvtp5lTUUnh9Ak0f	SFX - Impacto #92	wav	6.94	CinePRO Sound Design	SFX	gaming
1LGrX560xYM0NOggcWoIy370nem_Pwnpw	SFX - Impacto #93	wav	6.94	CinePRO Sound Design	SFX	gaming
1U5goYj0nR5TTMfvrYHaoePCTzi-QJOsZ	SFX - Impacto #94	wav	6.94	CinePRO Sound Design	SFX	gaming
162Hcb_vJagQZfw9H6JobCWy37IuEak4S	SFX - Impacto #95	wav	6.94	CinePRO Sound Design	SFX	gaming
1AnKVfWxHloiFGto-wWu-h_w1J8ZTSri5	SFX - Impacto #96	wav	6.94	CinePRO Sound Design	SFX	gaming
1scSL7NDnQbUDFAKJyHyfa2_bD-YlqFK0	SFX - Impacto #97	wav	6.94	CinePRO Sound Design	SFX	gaming
1P1qen4Pmr5Vu14kvurrXPe-YMbqbji-P	SFX - Impacto #98	wav	6.94	CinePRO Sound Design	SFX	gaming
1HUsyHoT9DnBnH_4DnhDGLOzhyWkFmKd9	SFX - Impacto #99	wav	6.94	CinePRO Sound Design	SFX	gaming
1w4UoT5esyprUdXUw1NBkKxG_RpabLI-H	SFX - Impacto Cristalino	wav	5.15	CinePRO Sound Design	SFX	
1pfz5OMZ77AOomLBI-ZTq518DHDn-Ct1D	SFX - Impacto Cristalino (Panorâmica)	wav	5.15	CinePRO Sound Design	SFX	
1ioOEyzQF7zCCUYipfOW1tgckvcdcDrzL	SFX - Impacto Dark #1	wav	6.88	CinePRO Sound Design	SFX	
1zoSpnxw9r0xrFmEjrpWLtetakYbt-GoY	SFX - Impacto Dark #10	wav	6.87	CinePRO Sound Design	SFX	
1qjvjxcibJUj6x4pT7xrzug-lZ0hm_pdW	SFX - Impacto Dark #100	wav	6.87	CinePRO Sound Design	SFX	
1s3pgl0Gl81znBd3-t-MttNi4A5V0ftnM	SFX - Impacto Dark #101	wav	3.8	CinePRO Sound Design	SFX	
1u5lmu9pFQHFEDEmdekH3C8mVbQPl2pdI	SFX - Impacto Dark #102	wav	5.63	CinePRO Sound Design	SFX	
1HHRfCPxOlqcT3JozXfFCSich5b0NhfWQ	SFX - Impacto Dark #103	wav	4.21	CinePRO Sound Design	SFX	
16LMW2TzlwMvgzdDimuKlShfHXNSv7uw0	SFX - Impacto Dark #104	wav	4.54	CinePRO Sound Design	SFX	
1yCzgi33JY59IyiGmfnZwVaHrViwkrf6n	SFX - Impacto Dark #105	wav	6.25	CinePRO Sound Design	SFX	
17rFntj7ar4Ws_w6NmEjf18OtvkRr_Bvu	SFX - Impacto Dark #106	wav	4.53	CinePRO Sound Design	SFX	
15wBQrwN_swVge1KwnKu0OOyEgTq2AjT_	SFX - Impacto Dark #107	wav	6.87	CinePRO Sound Design	SFX	
1EMPKpEavcKaEXxhvC7tiIYkVtTkIpt3g	SFX - Impacto Dark #108	wav	6.87	CinePRO Sound Design	SFX	
1oh-X0BMaEWl_EnK_CJY574BxCZcTmtbu	SFX - Impacto Dark #109	wav	6.87	CinePRO Sound Design	SFX	
1KpUj3C4nfv7BEFqnJyw5UkEarPdZHr4m	SFX - Impacto Dark #11	wav	6.87	CinePRO Sound Design	SFX	
1RfE5XeQAPMFK_a_TAZigvPbXrKP07RhY	SFX - Impacto Dark #110	wav	6.87	CinePRO Sound Design	SFX	
1iDLL-vEslFtHwp1sqe1IF4TabSZls3rJ	SFX - Impacto Dark #111	wav	6.87	CinePRO Sound Design	SFX	
1U6GTEI7Ubsz1nRGWXV-xWqg3cVGO8yQZ	SFX - Impacto Dark #112	wav	6.87	CinePRO Sound Design	SFX	
1IcA3X2A1J-xn8hG2In4ZO_3o_Y1jg3sM	SFX - Impacto Dark #113	wav	6.87	CinePRO Sound Design	SFX	
1arwyi80w_a7XDIXSLb_JLxWerjiYl-hM	SFX - Impacto Dark #114	wav	6.87	CinePRO Sound Design	SFX	
1udQaYHUkS6L1jdYn9xjRuKG4fOqD1C2v	SFX - Impacto Dark #115	wav	6.87	CinePRO Sound Design	SFX	
1-a3S0hD3AwbQfnu7bKPtWbFI0OjOh4qE	SFX - Impacto Dark #116	wav	6.87	CinePRO Sound Design	SFX	
1xtUKJjDD6auTxC2q1y9bYw-jV-LJlD4w	SFX - Impacto Dark #117	wav	6.87	CinePRO Sound Design	SFX	
1M7-0AzPGmvtrKNpf9DeJYz5ECAYmOgCc	SFX - Impacto Dark #118	wav	6.87	CinePRO Sound Design	SFX	
1yoEgPEIvAY34Hwn3KopPIH6RdeglYNVq	SFX - Impacto Dark #119	wav	5.85	CinePRO Sound Design	SFX	
1Ah-5LAlmS4faVIbMThT2r9ZbNMhh6vRF	SFX - Impacto Dark #12	wav	1.05	CinePRO Sound Design	SFX	
1hQvhzcLohTltlW-c-RzFNWcfDQJTaqp7	SFX - Impacto Dark #120	wav	6.18	CinePRO Sound Design	SFX	
1PJ1cU0GqKOW2EmNxFLKP1oYc6oQFob8t	SFX - Impacto Dark #121	wav	6.87	CinePRO Sound Design	SFX	
1xU4Y7WEQrCCEiRMsXbfKdBcS0Xbx3Khg	SFX - Impacto Dark #122	wav	6.87	CinePRO Sound Design	SFX	
18BmVAv1Q9H4LwWseGH8WuyahyplBrjKH	SFX - Impacto Dark #13	wav	6.32	CinePRO Sound Design	SFX	
1Zd6m6HIXdYLH--QL8lDAblxpFXWqOMXI	SFX - Impacto Dark #14	wav	6.87	CinePRO Sound Design	SFX	
1D9Gib9awI_xEXLUnOqorX2PVgF_j0wdR	SFX - Impacto Dark #15	wav	6.85	CinePRO Sound Design	SFX	
1HkAIDQ4-EJuEG85TP132E2KPQctgg68y	SFX - Impacto Dark #16	wav	6.34	CinePRO Sound Design	SFX	
1HxhtFrVQB8y-mxl8M-rmSZAYx9MtkwSK	SFX - Impacto Dark #17	wav	6.87	CinePRO Sound Design	SFX	
1Pjm6-Qrf_iCMHzzTpJp20hH7f9rjCKYP	SFX - Impacto Dark #18	wav	6.02	CinePRO Sound Design	SFX	
1G3wg_j6FBLP94yBLBMylrESSiKwQnI_a	SFX - Impacto Dark #19	wav	6.45	CinePRO Sound Design	SFX	
19ENkXKHbELGo1m-7Yxy1GBPG82sPWpn9	SFX - Impacto Dark #2	wav	6.72	CinePRO Sound Design	SFX	
176eHJqlcY289HjV5_51e6ipMX0YK_fYr	SFX - Impacto Dark #20	wav	5.18	CinePRO Sound Design	SFX	
1HOqSH8hukvjcgpo5SgKx_C2BP49ihjLx	SFX - Impacto Dark #21	wav	1.32	CinePRO Sound Design	SFX	
1aFDus6vmc_mNHGQRDBOZaKOZ40z_wDIz	SFX - Impacto Dark #22	wav	4.94	CinePRO Sound Design	SFX	
1nyZunf0G2Xp4o5e1SryaVePg8ufmRQe5	SFX - Impacto Dark #23	wav	6.53	CinePRO Sound Design	SFX	
136KBr5BH_zCMRtj5KR8MCjVHId0ZWpck	SFX - Impacto Dark #24	wav	6.87	CinePRO Sound Design	SFX	
1qAh-eK_sh6Z-D6WkVnvJ7f8Y28ZGhz2J	SFX - Impacto Dark #25	wav	6.87	CinePRO Sound Design	SFX	
1l4IosYPcP7RfeX4bIPvk8gQJGEXmBbs4	SFX - Impacto Dark #26	wav	5.07	CinePRO Sound Design	SFX	
1U5Mh3NHeOiOxnBragf_hzTBHXixQryAK	SFX - Impacto Dark #27	wav	6.87	CinePRO Sound Design	SFX	
1mQMyx4-JBA_hSSjoByGmMQISDZbaW6hj	SFX - Impacto Dark #28	wav	5.23	CinePRO Sound Design	SFX	
1agrFW_hCInfsi374G-KUhK6l4h0R943i	SFX - Impacto Dark #29	wav	6.87	CinePRO Sound Design	SFX	
1GFFJOS8dW2NSNIMVQ5bp5nB-jmtwPSxk	SFX - Impacto Dark #3	wav	6.87	CinePRO Sound Design	SFX	
1Ab3VynYJSjFMQZ_k6BGujmqoblktnEh8	SFX - Impacto Dark #30	wav	5.02	CinePRO Sound Design	SFX	
1MGgCIbTWj86LkSu9uOUQiS_1rrgkiZ-P	SFX - Impacto Dark #31	wav	5.04	CinePRO Sound Design	SFX	
18DM0U313SRhZDJ97xkUvxFeVuJZMEMLb	SFX - Impacto Dark #32	wav	6.87	CinePRO Sound Design	SFX	
1onJpwZde7C6pdaG45NO35Mn5mFq2smaF	SFX - Impacto Dark #33	wav	5.9	CinePRO Sound Design	SFX	
1MqQqWLsy2RexXclacLHcGd-QTshCAuaR	SFX - Impacto Dark #34	wav	4.91	CinePRO Sound Design	SFX	
1K29YfHpo5sKS0ZzOI1NzkmDR3A8ch-fK	SFX - Impacto Dark #35	wav	5.36	CinePRO Sound Design	SFX	
1eE487ujzNXjrRK_m9Hq-CP-mvsG_wvKE	SFX - Impacto Dark #36	wav	5.09	CinePRO Sound Design	SFX	
1ZIAA8Pe61SPLK-0cR8z24EXUjEynSDSf	SFX - Impacto Dark #37	wav	6.87	CinePRO Sound Design	SFX	
13rO-UGtEP9WSgg0lKeLtl4b7AKr_8RmL	SFX - Impacto Dark #38	wav	6.87	CinePRO Sound Design	SFX	
1IADvI2qK4GLHbUFxSSBbJ4H3jibYpHy4	SFX - Impacto Dark #39	wav	6.32	CinePRO Sound Design	SFX	
1x82_1sn5eNQ5zsSP0hG85w4Bb18fhFfn	SFX - Impacto Dark #4	wav	6.87	CinePRO Sound Design	SFX	
1Lhp2j0c4sF5-krg8bxMcON_jy2FIzQ6b	SFX - Impacto Dark #40	wav	6.51	CinePRO Sound Design	SFX	
1IsrF-F0YS339ejb8wuMJnJ73XB9WBVBc	SFX - Impacto Dark #41	wav	6.87	CinePRO Sound Design	SFX	
1g7gYAu8-OLj6byTnHc_B0lyykceNBrsN	SFX - Impacto Dark #42	wav	6.87	CinePRO Sound Design	SFX	
1ci_sTxakqEaMUQlTHSIUcPF0YIqJvZWP	SFX - Impacto Dark #43	wav	6.87	CinePRO Sound Design	SFX	
1uqPui5TwE73H9qWZ4YUyWiUwv1kMRb27	SFX - Impacto Dark #44	wav	6.28	CinePRO Sound Design	SFX	
1Oz9pDP12ZLPS_hts_Qy4CWRDAndSAHyK	SFX - Impacto Dark #45	wav	6.35	CinePRO Sound Design	SFX	
1BHFQKUOVgzo5w3Y32GDDXd1Ek5UnIIsd	SFX - Impacto Dark #46	wav	5.47	CinePRO Sound Design	SFX	
15ZO05yu6_HHHIsi8L39R78u8bRzWGWhe	SFX - Impacto Dark #47	wav	6.87	CinePRO Sound Design	SFX	
1MNMdCQBvPZLPjPnGz5QPl3SM9fb7SvrW	SFX - Impacto Dark #48	wav	6.87	CinePRO Sound Design	SFX	
1ky8nFwqWyput4fp34YkRhfEnN8NfnqBI	SFX - Impacto Dark #49	wav	3.97	CinePRO Sound Design	SFX	
1UwCtz1O01Cj6kT59g7q4REMjXdKLDRJ_	SFX - Impacto Dark #5	wav	6.37	CinePRO Sound Design	SFX	
1PSK6ZGwE2diUh6ZK0h6yyOsGFaHuXCJm	SFX - Impacto Dark #50	wav	6.87	CinePRO Sound Design	SFX	
1ZV4Pa20EpWj0zggcOfAgWqPe3tCRR1Ps	SFX - Impacto Dark #51	wav	6.87	CinePRO Sound Design	SFX	
1x1TfraM-nydtovJXwPn19yr4jNpwqghy	SFX - Impacto Dark #52	wav	5.78	CinePRO Sound Design	SFX	
148iKcv9i2vH-s55-gbnUKsFtENOdTYwP	SFX - Impacto Dark #53	wav	5.22	CinePRO Sound Design	SFX	
1-Be7Ee5C1mF7b5_y2CwEiYjbHeRPcds7	SFX - Impacto Dark #54	wav	4.32	CinePRO Sound Design	SFX	
1r7RE05QhITkqsE9PwmSZ966LOo9KEXee	SFX - Impacto Dark #55	wav	5.09	CinePRO Sound Design	SFX	
14MYyddYmnqe7QBST7uq8T1bxOrJCe4pW	SFX - Impacto Dark #56	wav	3.66	CinePRO Sound Design	SFX	
127zbHBPkhFPi5epUi0pVvUVPb5W5ri6C	SFX - Impacto Dark #57	wav	6.21	CinePRO Sound Design	SFX	
1D2_72MHPnmJGk7nLNIrJv2O89783ULY9	SFX - Impacto Dark #58	wav	6.36	CinePRO Sound Design	SFX	
1qHinvvW185nCs2OtYTVbkpFpqyax1nM0	SFX - Impacto Dark #59	wav	4.07	CinePRO Sound Design	SFX	
1fDSEE4jcn2vC76wjF-2D7PIbIMNOM4co	SFX - Impacto Dark #6	wav	6.87	CinePRO Sound Design	SFX	
1HdVXJuiZanzqAN5y-OIVHoU_sF_eFTB4	SFX - Impacto Dark #60	wav	4.93	CinePRO Sound Design	SFX	
13SKabfOrGlCTTqW7D4UGjBcKxXafiymK	SFX - Impacto Dark #61	wav	6.87	CinePRO Sound Design	SFX	
1C2ZxIN8UJa3CKyIqCKSzDsDpouYp6f8z	SFX - Impacto Dark #62	wav	6.87	CinePRO Sound Design	SFX	
1OWOD6lT4HiJMFX1b_g1VNTO5m8kerwIA	SFX - Impacto Dark #63	wav	3.61	CinePRO Sound Design	SFX	
1_KiamgBtYjC_HgBhxmAJ0HVpOSbr7GTu	SFX - Impacto Dark #64	wav	6.87	CinePRO Sound Design	SFX	
1Y4OUYGYRUwIl2c_f3Djly9EcJDwe9QJs	SFX - Impacto Dark #65	wav	4.59	CinePRO Sound Design	SFX	
1Tr0Ub_MkAiJYD_TcQLQUwLMCFPDiBdXp	SFX - Impacto Dark #66	wav	4.52	CinePRO Sound Design	SFX	
13YGGP_x2TL9MJqEwKE2wYE97kt9Jyzjy	SFX - Impacto Dark #67	wav	4.38	CinePRO Sound Design	SFX	
1of4isla_xZ-TdwH1lEtto0yyDMFn8JMK	SFX - Impacto Dark #68	wav	6.87	CinePRO Sound Design	SFX	
1wv_eZzugAu_s6B-Ek56zfR2e2M8fId6r	SFX - Impacto Dark #69	wav	6.87	CinePRO Sound Design	SFX	
1Au_QYyV4Zrn743T8N1qqjDkxCnLgBnCx	SFX - Impacto Dark #7	wav	6.87	CinePRO Sound Design	SFX	
1PVihOd7EdX1fUV7gDwAzVsaiD3111YEu	SFX - Impacto Dark #70	wav	1.79	CinePRO Sound Design	SFX	
19ZRNQnFHrQflx1xeeOmU6Cr_OXQ1IEl1	SFX - Impacto Dark #71	wav	3.06	CinePRO Sound Design	SFX	
1Os0M3pc3QzgABcr3N1yFumlib53bimMA	SFX - Impacto Dark #72	wav	3.12	CinePRO Sound Design	SFX	
1rv8n4f_4URP00lTmzMum70g3nDUnCyUy	SFX - Impacto Dark #73	wav	3.09	CinePRO Sound Design	SFX	
1NJmIng0y4R0oczAhZjurn1pR6KDaVw7N	SFX - Impacto Dark #74	wav	3.7	CinePRO Sound Design	SFX	
1YXdLc8RcWod0UjR6Us-w3EONiJ7vx5ly	SFX - Impacto Dark #75	wav	6.87	CinePRO Sound Design	SFX	
1V2u1Ko_i6Pc4QLHntAxyKSj8HEJHgkj_	SFX - Impacto Dark #76	wav	5.31	CinePRO Sound Design	SFX	terror
1bPYwiwtuMXwcxpNkT48jBkOdgADYdh-A	SFX - Impacto Dark #77	wav	3.87	CinePRO Sound Design	SFX	terror
11NhsB1xo5Q32e3mb3vJuoedz1zo9EPzx	SFX - Impacto Dark #78	wav	6.18	CinePRO Sound Design	SFX	
1i0tnShLiwKe-Xrw5ZybS1PLUCEU8YuaQ	SFX - Impacto Dark #79	wav	6.87	CinePRO Sound Design	SFX	
1zfUO3X-nbJXLaeJzpcec1ueR6vmCU8Ic	SFX - Impacto Dark #8	wav	4.97	CinePRO Sound Design	SFX	terror
1bQAS_CLGfgjHDrbxvci_7LsurDR8dSbW	SFX - Impacto Dark #80	wav	3.74	CinePRO Sound Design	SFX	
1gIEylimLovJJQrUqvrJO4QAnECipR8m7	SFX - Impacto Dark #81	wav	4.71	CinePRO Sound Design	SFX	terror
1kVMEHizB1cM4CExmcEJ7dH8wOW-KbQpe	SFX - Impacto Dark #82	wav	6.87	CinePRO Sound Design	SFX	terror
1gapAlB62fDOW-5Gj_ROfY7J_Dj8fZhVO	SFX - Impacto Dark #83	wav	4.33	CinePRO Sound Design	SFX	terror
14NNrskM3LtWO-LjKLgguw4JutrsLeYng	SFX - Impacto Dark #84	wav	5.05	CinePRO Sound Design	SFX	terror
1HjIgaA4XhXIfY0EsOMRq27_B43Dpr58u	SFX - Impacto Dark #85	wav	3.75	CinePRO Sound Design	SFX	terror
1j-UAUT1D7yDOaX4KzgD0z8yfQzaoI7vj	SFX - Impacto Dark #86	wav	6.87	CinePRO Sound Design	SFX	terror
1rVfaEDmMNczdFBuZvXB3ZsUgb_mei_Mm	SFX - Impacto Dark #87	wav	3.48	CinePRO Sound Design	SFX	terror
1VWULDHowgPQ8Wb10IEm2JlEyxJUrJt8V	SFX - Impacto Dark #88	wav	5.15	CinePRO Sound Design	SFX	terror
1CmesEDe_PIfHWSbaqebfPLZsoWa-C_Dc	SFX - Impacto Dark #89	wav	4.5	CinePRO Sound Design	SFX	terror
1nsvrFjOIS3HSIXt0n4-sEXaydjzOfqWA	SFX - Impacto Dark #9	wav	1.4	CinePRO Sound Design	SFX	terror
1zHYlsYhzV2NEM_eiCysLLVc3HyHm_liB	SFX - Impacto Dark #90	wav	6.3	CinePRO Sound Design	SFX	terror
16xgGqBEl49SIzg7wUpC2RgPc3aFhmczQ	SFX - Impacto Dark #91	wav	3.6	CinePRO Sound Design	SFX	terror
1tE-TlKPF9otlRn0gQDfyIYNTOJpiu8EQ	SFX - Impacto Dark #92	wav	4.93	CinePRO Sound Design	SFX	terror
19nrpIh99k44GfjMT7xT_R9A1TajwdMfe	SFX - Impacto Dark #93	wav	5.62	CinePRO Sound Design	SFX	terror
1-19PDPtHElWUe5HQdDlS3eJuv8SbOWQ1	SFX - Impacto Dark #94	wav	3.21	CinePRO Sound Design	SFX	terror
1fdBn6Gtf4RAjHnu0LBw_CwlRRBo6dglL	SFX - Impacto Dark #95	wav	6.87	CinePRO Sound Design	SFX	terror
1NBQmmxH85emP7-8Kr6nP6JEb-Jb1DtLB	SFX - Impacto Dark #96	wav	3.97	CinePRO Sound Design	SFX	terror
1CBQpt5vfbAor-WygHEeIkIHaXI27wvFY	SFX - Impacto Dark #97	wav	1.13	CinePRO Sound Design	SFX	terror
1_JzsLaxs0kbpBjwq4gSjJ2LUVomwacvK	SFX - Impacto Dark #98	wav	6.87	CinePRO Sound Design	SFX	terror
1i0kNQJxcrVKFl0Cz9vT66Dk3KBagRkKc	SFX - Impacto Dark #99	wav	3.94	CinePRO Sound Design	SFX	terror
1CPdLkTBtjiJwn-QQ-TUWSWfIj3hi7dO9	SFX - Impacto Deep #1	wav	5.24	CinePRO Sound Design	SFX	
13MKxWd70eEh46TUcDi_EhL7OwB1UPe5U	SFX - Impacto Deep #10	wav	6.94	CinePRO Sound Design	SFX	
1PpLEXqQO_cKJhAMlTYTLau1MEEaC3XZz	SFX - Impacto Deep #100	wav	6.9	CinePRO Sound Design	SFX	
1uraMBjv7YFAHeUYe5VAFaqn955Wx5XSp	SFX - Impacto Deep #101	wav	6.9	CinePRO Sound Design	SFX	
15DEutxNqOgqhQVqe98aOkOPSTWpykTFE	SFX - Impacto Deep #102	wav	6.9	CinePRO Sound Design	SFX	
1lQwYIs9qGn51kDifx5cUfv9PvateKqMj	SFX - Impacto Deep #103	wav	3.23	CinePRO Sound Design	SFX	
10tMFsUeX7w714H6es5cu4oiqARawx1yD	SFX - Impacto Deep #104	wav	3.21	CinePRO Sound Design	SFX	
1H6xObb_obByygq9HyekpDLXz0cQ0NJ0d	SFX - Impacto Deep #105	wav	6.9	CinePRO Sound Design	SFX	
1QzUoWl2DsxeqmWilrUro8MHdeGuFYV4i	SFX - Impacto Deep #106	wav	6.9	CinePRO Sound Design	SFX	
1lKW8c3aICWGENMm-Y-sr5d9wwvUGZENL	SFX - Impacto Deep #107	wav	6.9	CinePRO Sound Design	SFX	
1oXlYdM3-nvu3cp-gswyrEG30LfvySDZI	SFX - Impacto Deep #108	wav	6.9	CinePRO Sound Design	SFX	
1nFB1qsPuO_3Nna-3a3bYfuJ32plPtgcV	SFX - Impacto Deep #109	wav	5.19	CinePRO Sound Design	SFX	
1YYzqSdXfhbf3zqVW9ns_1w7kyxWwDRBH	SFX - Impacto Deep #11	wav	6.95	CinePRO Sound Design	SFX	
1QuLZAQIf3LImnMrkR7KqWoaXz4Be3_4X	SFX - Impacto Deep #110	wav	6.9	CinePRO Sound Design	SFX	
1W12CgnSz48AJSKSRM6SQrtw-4YBoQe1W	SFX - Impacto Deep #111	wav	6.9	CinePRO Sound Design	SFX	
18cmDOiB_sQlXMXgcXV0oB1v9lsgXKv_Q	SFX - Impacto Deep #112	wav	6.9	CinePRO Sound Design	SFX	
1bCL3AyyqUwmMR8xOKPIG2kGLtFTL6FU9	SFX - Impacto Deep #113	wav	3.68	CinePRO Sound Design	SFX	
1vou88G_A_oq-4IiXs-a0PP8O_zBRngp2	SFX - Impacto Deep #114	wav	5.97	CinePRO Sound Design	SFX	
1Tyhrn2KxP-Yk0kiWS2zKDoIEwC95KdRb	SFX - Impacto Deep #115	wav	6.88	CinePRO Sound Design	SFX	
1l_d_cwvqYyxdQOhdOW3p8khAyA2cilTm	SFX - Impacto Deep #116	wav	6.9	CinePRO Sound Design	SFX	
1ntH-GMQMhSJb2W7bj1OkBoIQG43E4jtJ	SFX - Impacto Deep #117	wav	6.6	CinePRO Sound Design	SFX	
1KF3wSredm7rvPZyQ48tRX4VoLpFi3eIX	SFX - Impacto Deep #118	wav	6.63	CinePRO Sound Design	SFX	
1DI0ulzRQoRNOHBMbiP6U1FNEgIaB9sXu	SFX - Impacto Deep #119	wav	6.88	CinePRO Sound Design	SFX	
1cZab0MCclpnBLYa7NwgkJ1V8jvIWkMjJ	SFX - Impacto Deep #12	wav	6.94	CinePRO Sound Design	SFX	
1HU6cq3OyEZevx8oAS9VccsmGiPvieehc	SFX - Impacto Deep #120	wav	3.98	CinePRO Sound Design	SFX	
1n0N_Zp9OB3cn4IqyA_0sXq4GYTsn4O6L	SFX - Impacto Deep #121	wav	5.5	CinePRO Sound Design	SFX	
1rnsOdMOQiwjcaMX46QQMMU13LN3cafWP	SFX - Impacto Deep #122	wav	4.6	CinePRO Sound Design	SFX	
13ktmK30KKf8Nm9xpeAPaWF74MiL-u5md	SFX - Impacto Deep #13	wav	6.94	CinePRO Sound Design	SFX	
1A2_YfiAH4Jks9IDbRaj9yiCFFmRUtY2O	SFX - Impacto Deep #14	wav	6.94	CinePRO Sound Design	SFX	
12UgyRV7mwxYVdUPRwJFdrNGPbagt9DZx	SFX - Impacto Deep #15	wav	6.94	CinePRO Sound Design	SFX	
1xcUfSje5er8MMqF5VyW103fuF7h1-Agu	SFX - Impacto Deep #16	wav	6.94	CinePRO Sound Design	SFX	
1d-EaL4q3-WD1KzaaD3i7NShwrzW9_az3	SFX - Impacto Deep #17	wav	6.94	CinePRO Sound Design	SFX	
1duo8u_bqSAQHGtrmmxpTHRckgWApDNE1	SFX - Impacto Deep #18	wav	6.94	CinePRO Sound Design	SFX	
1DDXEDTSIBL3z00D9XZVKc7sG4P6SisJu	SFX - Impacto Deep #19	wav	6.94	CinePRO Sound Design	SFX	
1qtrD9mEcSyxHVLaqUZBi2eKv14957nZP	SFX - Impacto Deep #2	wav	5.69	CinePRO Sound Design	SFX	
1htVM3CjGg00lcZBP5c_5hlj5u3u_JkMn	SFX - Impacto Deep #20	wav	6.94	CinePRO Sound Design	SFX	
1Ax05jK_DvQZMWj4IWZgugTOJhkgDvd2W	SFX - Impacto Deep #21	wav	6.94	CinePRO Sound Design	SFX	
1Tp5bnfrnEhWVz4QP5CVdknhZ7A5D7Vqh	SFX - Impacto Deep #22	wav	6.94	CinePRO Sound Design	SFX	
1tZ5_VxRj0LHd5grztJna6JUZp14NR3dy	SFX - Impacto Deep #23	wav	6.94	CinePRO Sound Design	SFX	
1IbCmZzNVuqTEmCidIK7-TA_XXyJCz2M4	SFX - Impacto Deep #24	wav	6.94	CinePRO Sound Design	SFX	
10DqA4fcJwW8a0YDT3RlteqlD-bB4Eie6	SFX - Impacto Deep #25	wav	6.94	CinePRO Sound Design	SFX	
1yWbgbuaXcnYK1b6rwa4SKE0zWrRgcHpm	SFX - Impacto Deep #26	wav	6.94	CinePRO Sound Design	SFX	
